case,n,tag,family,v_rel,rho_raw,rho_gap
2,23,abacus-0.55,classical,0.41379310344827586,0.915948105653709,0.9976162853478396
2,23,skyline-clust-0.7,classical,0.3448275862068966,0.927263660840131,0.99793713269249
2,23,dp-skyline-0.7,classical,0.3103448275862069,0.8677417604948444,0.9962490740226018
2,23,abacus-0.7,classical,0.41379310344827586,0.915948105653709,0.9976162853478396
2,23,skyline-clust-0.85,classical,0.3448275862068966,0.927263660840131,0.99793713269249
2,23,dp-skyline-0.85,classical,0.3103448275862069,0.8677417604948444,0.9962490740226018
2,23,abacus-0.85,classical,0.41379310344827586,0.915948105653709,0.9976162853478396
2,23,shelf-0.5,classical,0.3448275862068966,0.9947545706003514,0.9998512379191151
2,23,shelf-0.65,classical,0.3448275862068966,0.9947545706003514,0.9998512379191151
2,23,shelf-0.8,classical,0.3448275862068966,0.9947545706003514,0.9998512379191151
2,23,boundary-fix,classical,0.3448275862068966,1.0841107356605302,1.0023854519767568
2,23,sp-sa,classical,0.4482758620689655,0.7036664991030558,0.9915957824977069
3,24,dit-direct-t0,DiT,0.39285714285714285,0.9594260661352458,0.9980030625113204
3,24,dit-direct-t0-bfix,DiT,0.39285714285714285,0.9594260661352458,0.9980030625113204
3,24,dit-direct-t2,DiT,0.32142857142857145,0.9335522365364002,0.996170067059366
3,24,dit-direct-t2-bfix,DiT,0.32142857142857145,0.9335522365364002,0.996170067059366
3,24,dit-abacus-0.55,DiT,0.6071428571428571,1.0172124358875287,1.002097004969846
3,24,dit-abacus-0.55-bfix,DiT,0.6071428571428571,1.0172124358875287,1.002097004969846
3,24,dit-abacus-0.7,DiT,0.6428571428571429,1.0875853713608707,1.0070825281989773
3,24,dit-abacus-0.7-bfix,DiT,0.6428571428571429,1.0875853713608707,1.0070825281989773
3,24,dit-abacus-0.85,DiT,0.5714285714285714,1.1841074415654758,1.0139206995821572
3,24,dit-abacus-0.85-bfix,DiT,0.5714285714285714,1.1841074415654758,1.0139206995821572
3,24,dit-cluster-0.55,DiT,0.35714285714285715,0.9613750013606314,0.9981411746115391
3,24,dit-cluster-0.55-bfix,DiT,0.35714285714285715,0.9613750013606314,0.9981411746115391
3,24,dit-cluster-0.7,DiT,0.35714285714285715,0.9613750013606314,0.9981411746115391
3,24,dit-cluster-0.7-bfix,DiT,0.35714285714285715,0.9613750013606314,0.9981411746115391
3,24,dit-cluster-0.85,DiT,0.35714285714285715,0.9613750013606314,0.9981411746115391
3,24,dit-cluster-0.85-bfix,DiT,0.35714285714285715,0.9613750013606314,0.9981411746115391
3,24,dit-skyline-0.55,DiT,0.39285714285714285,0.9037629812269435,0.9940596275914819
3,24,dit-skyline-0.7,DiT,0.42857142857142855,0.9695569102588459,0.9987207842639138
3,24,dit-skyline-0.85,DiT,0.39285714285714285,1.0997442982996337,1.0079439707303488
3,24,nn-skyline-0.55,classical,0.42857142857142855,0.8490413068207321,0.9901828111872972
3,24,nn-skyline-0.7,classical,0.39285714285714285,0.9653250835185707,0.9984209699374401
3,24,nn-skyline-0.85,classical,0.39285714285714285,1.074530707077788,1.0061577635586532
3,24,nn-shelf-0.5,classical,0.35714285714285715,0.9244268155502885,0.9955235282947462
3,24,nn-shelf-0.65,classical,0.21428571428571427,0.8169501579883774,0.9237954362354399
3,24,nn-shelf-0.8,classical,0.14285714285714285,0.9294582184419314,0.9958800321859629
3,24,spread-0.55,classical,0.4642857142857143,0.8681274136584735,0.991535028917634
3,24,spread-0.7,classical,0.35714285714285715,0.9125545705443628,0.9946824747693661
3,24,spread-0.85,classical,0.42857142857142855,0.8792779417414567,0.9923249340706664
3,24,skyline-clust-0.55,classical,0.35714285714285715,1.0245276764942017,1.0026152565903843
3,24,dp-skyline-0.55,classical,0.39285714285714285,0.9133017788122658,0.9947353377197091
3,24,abacus-0.55,classical,0.5357142857142857,0.9231973240351196,0.9954364424363603
3,24,skyline-clust-0.7,classical,0.4642857142857143,0.9588816516141122,0.9979645514517471
3,24,dp-skyline-0.7,classical,0.35714285714285715,0.9510663790901772,0.9974108401339061
3,24,abacus-0.7,classical,0.5714285714285714,0.9752966466259038,0.9991273812634487
3,24,skyline-clust-0.85,classical,0.39285714285714285,1.0580144871751709,1.0049876197658845
3,24,dp-skyline-0.85,classical,0.39285714285714285,1.0784218752049177,1.0064334029218192
3,24,abacus-0.85,classical,0.5357142857142857,0.9972168365662115,1.0006803567076785
3,24,shelf-0.5,classical,0.39285714285714285,0.9773065700024921,0.99926977017892
3,24,shelf-0.65,classical,0.17857142857142858,0.9558320949512715,0.9977484712361123
3,24,shelf-0.8,classical,0.14285714285714285,1.001845586877905,1.001008286382025
3,24,boundary-fix,classical,0.17857142857142858,0.9558320949512715,0.9977484712361123
3,24,dp-nudge,classical,0.5714285714285714,1.033143663923568,1.0032256525504955
4,25,dit-direct-t1,DiT,0.5,1.2885466577434488,1.0236339638893368
4,25,dit-direct-t1-bfix,DiT,0.5,1.2885466577434488,1.0236339638893368
4,25,dit-abacus-0.55,DiT,0.5625,1.1260402216001584,1.0103235358587876
4,25,dit-abacus-0.55-bfix,DiT,0.5625,1.1260402216001584,1.0103235358587876
4,25,dit-abacus-0.7,DiT,0.5,1.1929508171950376,1.0158039952302351
4,25,dit-abacus-0.7-bfix,DiT,0.5,1.1929508171950376,1.0158039952302351
4,25,dit-abacus-0.85,DiT,0.53125,1.2612751653160779,1.0214002259414525
4,25,dit-abacus-0.85-bfix,DiT,0.53125,1.2612751653160779,1.0214002259414525
4,25,dit-cluster-0.55,DiT,0.3125,1.081396070521276,1.0066668970614427
4,25,dit-cluster-0.55-bfix,DiT,0.3125,1.081396070521276,1.0066668970614427
4,25,dit-cluster-0.7,DiT,0.3125,1.081396070521276,1.0066668970614427
4,25,dit-cluster-0.7-bfix,DiT,0.3125,1.081396070521276,1.0066668970614427
4,25,dit-cluster-0.85,DiT,0.3125,1.081396070521276,1.0066668970614427
4,25,dit-cluster-0.85-bfix,DiT,0.3125,1.081396070521276,1.0066668970614427
4,25,dit-skyline-0.55,DiT,0.40625,0.8343768586623252,0.9864342727253682
4,25,dit-skyline-0.7,DiT,0.34375,0.944687553344261,0.9954695316430238
