case,n,tag,family,v_rel,rho_raw,rho_gap
86,107,restart-t0-k0.6,classical,0.34782608695652173,0.9884107730244636,1.0022485855799241
86,107,restart-t0-k0.75,classical,0.34782608695652173,0.9884107730244636,1.0022485855799241
86,107,restart-t1-k0.6,classical,0.391304347826087,0.9547463407483235,0.9732364853889449
86,107,restart-t1-k0.75,classical,0.391304347826087,0.9547463407483235,0.9732364853889449
86,107,restart-t2-k0.6,classical,0.36231884057971014,0.9947039023749912,1.0026874674807784
86,107,restart-t2-k0.75,classical,0.36231884057971014,0.9947039023749912,1.0026874674807784
86,107,restart-t3-k0.6,classical,0.36231884057971014,1.0019803710237103,1.003194864866834
86,107,restart-t3-k0.75,classical,0.36231884057971014,1.0019803710237103,1.003194864866834
86,107,restart-t4-k0.6,classical,0.37681159420289856,0.9741580181348294,1.0012546881897013
86,107,restart-t4-k0.75,classical,0.37681159420289856,0.9741580181348294,1.0012546881897013
86,107,restart-t5-k0.6,classical,0.36231884057971014,0.9639630424265293,1.0005437013651044
86,107,restart-t5-k0.75,classical,0.36231884057971014,0.9639630424265293,1.0005437013651044
86,107,boundary-fix,classical,0.11594202898550725,1.0744562664448114,1.0082490443280074
87,108,dit-abacus-0.55,DiT,0.48333333333333334,1.2302505549475142,1.049594756487902
87,108,dit-abacus-0.55-bfix,DiT,0.48333333333333334,1.2302505549475142,1.049594756487902
87,108,dit-abacus-0.7,DiT,0.45,1.2096774819132305,1.0456794842491393
87,108,dit-abacus-0.7-bfix,DiT,0.45,1.2096774819132305,1.0456794842491393
87,108,dit-abacus-0.85,DiT,0.36666666666666664,1.1607590811995312,1.0363698199932636
87,108,dit-abacus-0.85-bfix,DiT,0.36666666666666664,1.1607590811995312,1.0363698199932636
87,108,dit-cluster-0.55,DiT,0.31666666666666665,1.0090406557214306,1.007496348758959
87,108,dit-cluster-0.55-bfix,DiT,0.31666666666666665,1.0090406557214306,1.007496348758959
87,108,dit-cluster-0.7,DiT,0.31666666666666665,1.0090406557214306,1.007496348758959
87,108,dit-cluster-0.7-bfix,DiT,0.31666666666666665,1.0090406557214306,1.007496348758959
87,108,dit-cluster-0.85,DiT,0.3,1.039650153558877,1.013321580907251
87,108,dit-cluster-0.85-bfix,DiT,0.3,1.039650153558877,1.013321580907251
87,108,dit-skyline-0.55,DiT,0.38333333333333336,0.8784906113073073,0.9559171848075185
87,108,dit-skyline-0.7,DiT,0.3333333333333333,0.9630937167201854,0.9987521907557796
87,108,dit-skyline-0.85,DiT,0.3333333333333333,0.9640515353839437,0.9722002618337785
87,108,nn-skyline-0.55,classical,0.3,0.8217359855256211,0.9718503952818079
87,108,nn-skyline-0.7,classical,0.3333333333333333,0.9029795900944628,0.9605777233623295
87,108,nn-skyline-0.85,classical,0.3,0.9230398785487058,0.964395381836901
87,108,nn-shelf-0.5,classical,0.11666666666666667,0.9315496875795846,0.9660149040316011
87,108,nn-shelf-0.65,classical,0.1,1.0825375663853916,1.021483517706174
87,108,nn-shelf-0.8,classical,0.1,1.1152787902934407,1.0277144622121304
87,108,spread-0.55,classical,0.45,0.9483290819723988,0.9959422773752342
87,108,spread-0.7,classical,0.4166666666666667,1.0152921507125292,1.0086860637843293
87,108,spread-0.85,classical,0.43333333333333335,0.9969796244548478,1.005200972342085
87,108,skyline-clust-0.55,classical,0.35,0.9039467245447163,0.9874958849875709
